sampler,epochs,bs,mini_bs,hparam_mode,hparam_ref_epoch,lr,momentum,wd,C_dagger,sigma_th,sigma_used,mode,steps,test_acc,test_loss
reshuffle,1,512,32,per_epoch,1,0.005,0.9,0.0001,20.0,0.33060024530466037,0.0,clean,97,0.42197516025641024,1.5961902726155062
reshuffle,1,512,32,per_epoch,1,0.005,0.9,0.0001,20.0,0.33060024530466037,0.33060024530466037,dp_sigma_1x,97,0.3876201923076923,1.7597893965549958
reshuffle,10,512,32,per_epoch,1,0.005,0.9,1e-05,20.0,0.33060024530466037,0.0,clean,970,0.5612980769230769,1.3403849913141666
reshuffle,10,512,32,per_epoch,1,0.005,0.9,1e-05,20.0,0.33060024530466037,0.33060024530466037,dp_sigma_1x,970,0.4892828525641026,1.5956471289197605
reshuffle,25,512,32,per_epoch,1,0.02,0.9,0.0005,20.0,0.33060024530466037,0.0,clean,2425,0.5600961538461539,2.12196242943024
reshuffle,25,512,32,per_epoch,1,0.02,0.9,0.0005,20.0,0.33060024530466037,0.33060024530466037,dp_sigma_1x,2425,0.5015024038461539,1.541813316444556
