C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.02,0.9,0.0005,0.31566455696202533,1.4572922102006678,468
0.5615384615384615,0.02,0.9,0.0005,0.5676424050632911,1.350531129142906,468
1.073076923076923,0.02,0.9,0.0005,0.6358122362869199,1.4097493927187055,468
1.5846153846153845,0.02,0.9,0.0005,0.6716772151898734,1.3236869571078176,468
2.096153846153846,0.02,0.9,0.0005,0.6934335443037974,1.2388368788399273,468
2.6076923076923073,0.02,0.9,0.0005,0.7070147679324894,1.1816438152317257,468
3.119230769230769,0.02,0.9,0.0005,0.7199367088607594,1.1102288305004941,468
3.6307692307692303,0.02,0.9,0.0005,0.7320675105485233,1.0643147658320922,468
4.142307692307692,0.02,0.9,0.0005,0.7403744725738397,1.034868871612388,468
4.653846153846153,0.02,0.9,0.0005,0.745253164556962,1.0008028194874148,468
5.165384615384615,0.02,0.9,0.0005,0.752373417721519,0.9643967593018012,468
5.676923076923076,0.02,0.9,0.0005,0.7573839662447257,0.9235248719715368,468
6.188461538461538,0.02,0.9,0.0005,0.7626582278481012,0.8896125533661259,468
6.699999999999999,0.02,0.9,0.0005,0.7639767932489452,0.8664107222094315,468
7.211538461538461,0.02,0.9,0.0005,0.7695147679324894,0.850428793877992,468
7.723076923076922,0.02,0.9,0.0005,0.7716244725738397,0.837679968227314,468
8.234615384615385,0.02,0.9,0.0005,0.7704377637130801,0.8290489839099128,468
8.746153846153845,0.02,0.9,0.0005,0.7714926160337553,0.8200823765263778,468
9.257692307692308,0.02,0.9,0.0005,0.7729430379746836,0.813165286485153,468
9.76923076923077,0.02,0.9,0.0005,0.7729430379746836,0.8096323079323466,468
10.28076923076923,0.02,0.9,0.0005,0.770701476793249,0.8076151620738113,468
10.792307692307691,0.02,0.9,0.0005,0.770042194092827,0.7963473565467802,468
11.303846153846154,0.02,0.9,0.0005,0.773074894514768,0.7807336291180381,468
11.815384615384616,0.02,0.9,0.0005,0.7722837552742616,0.7797663402959767,468
12.326923076923077,0.02,0.9,0.0005,0.7703059071729957,0.7784465919818556,468
12.838461538461537,0.02,0.9,0.0005,0.767668776371308,0.7766002985621303,468
13.35,0.02,0.9,0.0005,0.7687236286919831,0.7775916791037668,468
13.861538461538462,0.02,0.9,0.0005,0.7713607594936709,0.7727742696235954,468
14.373076923076923,0.02,0.9,0.0005,0.7763713080168776,0.7657570389378423,468
14.884615384615383,0.02,0.9,0.0005,0.7726793248945147,0.7575365768957741,468
15.396153846153846,0.02,0.9,0.0005,0.7699103375527426,0.7510065508039692,468
15.907692307692308,0.02,0.9,0.0005,0.7670094936708861,0.7533705429437292,468
16.41923076923077,0.02,0.9,0.0005,0.7671413502109705,0.7473597185143942,468
16.93076923076923,0.02,0.9,0.0005,0.7714926160337553,0.7500532098460299,468
17.44230769230769,0.02,0.9,0.0005,0.7680643459915611,0.7474840702135351,468
17.953846153846154,0.02,0.9,0.0005,0.7641086497890295,0.7550530481439099,468
18.465384615384615,0.02,0.9,0.0005,0.7617352320675106,0.7655325216960304,468
18.976923076923075,0.02,0.9,0.0005,0.7584388185654009,0.773362990484459,468
19.48846153846154,0.02,0.9,0.0005,0.7626582278481012,0.7696210371668328,468
20.0,0.02,0.9,0.0005,0.7538238396624473,0.7872327595068935,468
