sampler,epochs,bs,mini_bs,hparam_mode,hparam_ref_epoch,lr,momentum,wd,C_dagger,sigma_th,sigma_used,mode,steps,test_acc,test_loss
reshuffle,1,1024,32,per_epoch,1,0.01,0.9,5e-05,19.48846153846154,0.35938681584563503,0.0,clean,48,0.3528645833333333,1.762884225600805
reshuffle,1,1024,32,per_epoch,1,0.01,0.9,5e-05,19.48846153846154,0.35938681584563503,0.35938681584563503,dp_sigma_1x,48,0.3534655448717949,1.8072086458022778
reshuffle,10,1024,32,per_epoch,1,0.02,0.9,5e-05,19.48846153846154,0.35938681584563503,0.0,clean,480,0.5561899038461539,1.2516672225334706
reshuffle,10,1024,32,per_epoch,1,0.02,0.9,5e-05,19.48846153846154,0.35938681584563503,0.35938681584563503,dp_sigma_1x,480,0.5046073717948718,1.5311007415636992
reshuffle,25,1024,32,per_epoch,1,0.05,0.9,0.0005,19.48846153846154,0.35938681584563503,0.0,clean,1200,0.6177884615384616,1.1645497605204582
reshuffle,25,1024,32,per_epoch,1,0.05,0.9,0.0005,19.48846153846154,0.35938681584563503,0.35938681584563503,dp_sigma_1x,1200,0.5649038461538461,1.3539892668143296
