sampler,epochs,bs,mini_bs,hparam_mode,hparam_ref_epoch,lr,momentum,wd,C_dagger,sigma_th,sigma_used,mode,steps,test_acc,test_loss
poisson,1,512,32,per_epoch,1,0.02,0.9,0.0005,20.0,0.3027435104328819,0.0,clean,234,0.8409810126582279,0.4452655964888601
poisson,1,512,32,per_epoch,1,0.02,0.9,0.0005,20.0,0.3027435104328819,0.3027435104328819,dp_sigma_1x,234,0.7848101265822784,0.6825979737415595
poisson,10,512,32,per_epoch,1,0.05,0.9,0.0005,20.0,0.3027435104328819,0.0,clean,2340,0.8763185654008439,0.37472054972175806
poisson,10,512,32,per_epoch,1,0.05,0.9,0.0005,20.0,0.3027435104328819,0.3027435104328819,dp_sigma_1x,2340,0.8434862869198312,0.4695082264107491
poisson,25,512,32,per_epoch,1,0.05,0.9,0.0005,20.0,0.3027435104328819,0.0,clean,5850,0.9000527426160337,0.35433541607693275
poisson,25,512,32,per_epoch,1,0.05,0.9,0.0005,20.0,0.3027435104328819,0.3027435104328819,dp_sigma_1x,5850,0.854298523206751,0.41232433342983954
