C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.005,0.9,0.0005,0.11197916666666667,2.431340748683,97
0.5615384615384615,0.005,0.9,0.0005,0.2497996794871795,2.0631226152181625,97
1.073076923076923,0.005,0.9,0.0005,0.2792467948717949,1.9955122917890549,97
1.5846153846153845,0.005,0.9,0.0005,0.28846153846153844,1.9656545569499333,97
2.096153846153846,0.005,0.9,0.0005,0.29477163461538464,1.9462918088986323,97
2.6076923076923073,0.005,0.9,0.0005,0.30158253205128205,1.9324061606939023,97
3.119230769230769,0.005,0.9,0.0005,0.3062900641025641,1.9211093890361297,97
3.6307692307692303,0.005,0.9,0.0005,0.3112980769230769,1.9107645853207662,97
4.142307692307692,0.005,0.9,0.0005,0.31690705128205127,1.9012252967327068,97
4.653846153846153,0.005,0.9,0.0005,0.32041266025641024,1.8923783863966281,97
5.165384615384615,0.005,0.9,0.0005,0.3258213141025641,1.8844978259159968,97
5.676923076923076,0.005,0.9,0.0005,0.3310296474358974,1.8773970317382078,97
6.188461538461538,0.005,0.9,0.0005,0.33703926282051283,1.8706223387748768,97
6.699999999999999,0.005,0.9,0.0005,0.33974358974358976,1.8644886754262142,97
7.211538461538461,0.005,0.9,0.0005,0.34354967948717946,1.859293629343693,97
7.723076923076922,0.005,0.9,0.0005,0.34555288461538464,1.8545450094418647,97
8.234615384615385,0.005,0.9,0.0005,0.348056891025641,1.8496561612074192,97
8.746153846153845,0.005,0.9,0.0005,0.3506610576923077,1.8443080866948152,97
9.257692307692308,0.005,0.9,0.0005,0.3538661858974359,1.8390392844493573,97
9.76923076923077,0.005,0.9,0.0005,0.3563701923076923,1.8340021692789519,97
10.28076923076923,0.005,0.9,0.0005,0.35947516025641024,1.829314580712563,97
10.792307692307691,0.005,0.9,0.0005,0.3623798076923077,1.8249921676440117,97
11.303846153846154,0.005,0.9,0.0005,0.3623798076923077,1.8206709715036244,97
11.815384615384616,0.005,0.9,0.0005,0.36328125,1.8160419231041884,97
12.326923076923077,0.005,0.9,0.0005,0.3644831730769231,1.8109030303282616,97
12.838461538461537,0.005,0.9,0.0005,0.36728766025641024,1.8051258195669224,97
13.35,0.005,0.9,0.0005,0.3684895833333333,1.7991678088139265,97
13.861538461538462,0.005,0.9,0.0005,0.371494391025641,1.7933089859210527,97
14.373076923076923,0.005,0.9,0.0005,0.37419871794871795,1.7883254709916236,97
14.884615384615383,0.005,0.9,0.0005,0.375400641025641,1.7840690032029762,97
15.396153846153846,0.005,0.9,0.0005,0.3763020833333333,1.7808622282284956,97
15.907692307692308,0.005,0.9,0.0005,0.37720352564102566,1.7786069821852903,97
16.41923076923077,0.005,0.9,0.0005,0.37780448717948717,1.7768127173185349,97
16.93076923076923,0.005,0.9,0.0005,0.3759014423076923,1.7754792368564851,97
17.44230769230769,0.005,0.9,0.0005,0.3753004807692308,1.7740739721518297,97
17.953846153846154,0.005,0.9,0.0005,0.37449919871794873,1.7724717694979448,97
18.465384615384615,0.005,0.9,0.0005,0.37479967948717946,1.7701760427309916,97
18.976923076923075,0.005,0.9,0.0005,0.375,1.767296043344033,97
19.48846153846154,0.005,0.9,0.0005,0.37560096153846156,1.7638613489957957,97
20.0,0.005,0.9,0.0005,0.3773036858974359,1.76033759308167,97
