C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.01,0.9,5e-05,0.27742616033755274,1.580367602879488,234
0.5615384615384615,0.01,0.9,5e-05,0.45503691983122363,1.2679798188088816,234
1.073076923076923,0.01,0.9,5e-05,0.5385021097046413,1.1984825398348555,234
1.5846153846153845,0.01,0.9,5e-05,0.5876845991561181,1.2129567978502829,234
2.096153846153846,0.01,0.9,5e-05,0.6244725738396625,1.2335796089614997,234
2.6076923076923073,0.01,0.9,5e-05,0.6530854430379747,1.2337557488604436,234
3.119230769230769,0.01,0.9,5e-05,0.6687763713080169,1.2350430903555472,234
3.6307692307692303,0.01,0.9,5e-05,0.6844672995780591,1.2068093050632798,234
4.142307692307692,0.01,0.9,5e-05,0.6968618143459916,1.175587218773516,234
4.653846153846153,0.01,0.9,5e-05,0.7056962025316456,1.1520510940234872,234
5.165384615384615,0.01,0.9,5e-05,0.7111023206751055,1.12495855741863,234
5.676923076923076,0.01,0.9,5e-05,0.7194092827004219,1.0911333001992873,234
6.188461538461538,0.01,0.9,5e-05,0.7246835443037974,1.062931285880286,234
6.699999999999999,0.01,0.9,5e-05,0.7303533755274262,1.0381598128045157,234
7.211538461538461,0.01,0.9,5e-05,0.7345727848101266,1.017136889293727,234
7.723076923076922,0.01,0.9,5e-05,0.7381329113924051,1.0038473114434174,234
8.234615384615385,0.01,0.9,5e-05,0.7402426160337553,0.9895547376906318,234
8.746153846153845,0.01,0.9,5e-05,0.7435390295358649,0.9649305840333303,234
9.257692307692308,0.01,0.9,5e-05,0.7488132911392406,0.9419064374664162,234
9.76923076923077,0.01,0.9,5e-05,0.7502637130801688,0.9279711233915658,234
10.28076923076923,0.01,0.9,5e-05,0.7519778481012658,0.9207338943511625,234
10.792307692307691,0.01,0.9,5e-05,0.7539556962025317,0.9103195090711368,234
11.303846153846154,0.01,0.9,5e-05,0.7560654008438819,0.8981169962681799,234
11.815384615384616,0.01,0.9,5e-05,0.7577795358649789,0.8840289477117454,234
12.326923076923077,0.01,0.9,5e-05,0.7622626582278481,0.8687826555049369,234
12.838461538461537,0.01,0.9,5e-05,0.765295358649789,0.8538565329484296,234
13.35,0.01,0.9,5e-05,0.7662183544303798,0.8387376307686673,234
13.861538461538462,0.01,0.9,5e-05,0.7675369198312236,0.8250590924032127,234
14.373076923076923,0.01,0.9,5e-05,0.7685917721518988,0.8130145546693339,234
14.884615384615383,0.01,0.9,5e-05,0.7714926160337553,0.8028991134986596,234
15.396153846153846,0.01,0.9,5e-05,0.7742616033755274,0.793195781922793,234
15.907692307692308,0.01,0.9,5e-05,0.7738660337552743,0.7852553939643289,234
16.41923076923077,0.01,0.9,5e-05,0.7751845991561181,0.7782039488606816,234
16.93076923076923,0.01,0.9,5e-05,0.7774261603375527,0.7712002164578136,234
17.44230769230769,0.01,0.9,5e-05,0.7783491561181435,0.7646526946737293,234
17.953846153846154,0.01,0.9,5e-05,0.7794040084388185,0.7580839221676191,234
18.465384615384615,0.01,0.9,5e-05,0.7787447257383966,0.7522302749036234,234
18.976923076923075,0.01,0.9,5e-05,0.778876582278481,0.7470369170486676,234
19.48846153846154,0.01,0.9,5e-05,0.7803270042194093,0.7425403518264304,234
20.0,0.01,0.9,5e-05,0.7820411392405063,0.7358641131517756,234
