C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.005,0.9,1e-05,0.009915865384615384,5.092402921273158,97
0.5615384615384615,0.005,0.9,1e-05,0.008613782051282052,4.6897988854310455,97
1.073076923076923,0.005,0.9,1e-05,0.008613782051282052,4.62898127696453,97
1.5846153846153845,0.005,0.9,1e-05,0.009515224358974358,4.610888574367914,97
2.096153846153846,0.005,0.9,1e-05,0.011618589743589744,4.6050538787474995,97
2.6076923076923073,0.005,0.9,1e-05,0.014322916666666666,4.602248650330764,97
3.119230769230769,0.005,0.9,1e-05,0.015524839743589744,4.600018924627548,97
3.6307692307692303,0.005,0.9,1e-05,0.017728365384615384,4.597840879208002,97
4.142307692307692,0.005,0.9,1e-05,0.018129006410256412,4.595736428713187,97
4.653846153846153,0.005,0.9,1e-05,0.019130608974358976,4.593559129115863,97
5.165384615384615,0.005,0.9,1e-05,0.01842948717948718,4.591897655756045,97
5.676923076923076,0.005,0.9,1e-05,0.018529647435897436,4.5898233239467325,97
6.188461538461538,0.005,0.9,1e-05,0.019431089743589744,4.5882495779257555,97
6.699999999999999,0.005,0.9,1e-05,0.020032051282051284,4.586479128935398,97
7.211538461538461,0.005,0.9,1e-05,0.020532852564102564,4.585529021727733,97
7.723076923076922,0.005,0.9,1e-05,0.021935096153846152,4.583943794935178,97
8.234615384615385,0.005,0.9,1e-05,0.022936698717948716,4.582269497406789,97
8.746153846153845,0.005,0.9,1e-05,0.023137019230769232,4.580982542954958,97
9.257692307692308,0.005,0.9,1e-05,0.025440705128205128,4.579886231666956,97
9.76923076923077,0.005,0.9,1e-05,0.027143429487179488,4.5783862593846445,97
10.28076923076923,0.005,0.9,1e-05,0.028645833333333332,4.575623448078449,97
10.792307692307691,0.005,0.9,1e-05,0.028545673076923076,4.57502589164636,97
11.303846153846154,0.005,0.9,1e-05,0.029647435897435896,4.572916302925501,97
11.815384615384616,0.005,0.9,1e-05,0.03014823717948718,4.57075348114356,97
12.326923076923077,0.005,0.9,1e-05,0.03014823717948718,4.570918035812867,97
12.838461538461537,0.005,0.9,1e-05,0.030949519230769232,4.568692726966662,97
13.35,0.005,0.9,1e-05,0.028645833333333332,4.566426477371118,97
13.861538461538462,0.005,0.9,1e-05,0.028745993589743588,4.565848613396669,97
14.373076923076923,0.005,0.9,1e-05,0.02844551282051282,4.56454878892654,97
14.884615384615383,0.005,0.9,1e-05,0.030348557692307692,4.563135344248551,97
15.396153846153846,0.005,0.9,1e-05,0.029346955128205128,4.561629286179175,97
15.907692307692308,0.005,0.9,1e-05,0.02954727564102564,4.559711671792543,97
16.41923076923077,0.005,0.9,1e-05,0.028545673076923076,4.559119808368194,97
16.93076923076923,0.005,0.9,1e-05,0.028145032051282052,4.559307728058252,97
17.44230769230769,0.005,0.9,1e-05,0.028345352564102564,4.556443779896467,97
17.953846153846154,0.005,0.9,1e-05,0.028645833333333332,4.553580420139508,97
18.465384615384615,0.005,0.9,1e-05,0.026542467948717948,4.552759089531043,97
18.976923076923075,0.005,0.9,1e-05,0.028044871794871796,4.551557148114229,97
19.48846153846154,0.005,0.9,1e-05,0.028946314102564104,4.54999372898004,97
20.0,0.005,0.9,1e-05,0.027844551282051284,4.54732191715485,97
