sampler,epochs,bs,mini_bs,hparam_mode,hparam_ref_epoch,lr,momentum,wd,C_dagger,sigma_th,sigma_used,mode,steps,test_acc,test_loss
reshuffle,1,128,32,per_epoch,1,0.005,0.9,1e-05,5.676923076923076,0.28949297995485573,0.0,clean,390,0.44701522435897434,1.5066301889526539
reshuffle,1,128,32,per_epoch,1,0.005,0.9,1e-05,5.676923076923076,0.28949297995485573,0.28949297995485573,dp_sigma_1x,390,0.38110977564102566,1.7786950163352184
reshuffle,10,128,32,per_epoch,1,0.02,0.9,0.0005,5.676923076923076,0.28949297995485573,0.0,clean,3900,0.6100761217948718,1.0778190377048957
reshuffle,10,128,32,per_epoch,1,0.02,0.9,0.0005,5.676923076923076,0.28949297995485573,0.28949297995485573,dp_sigma_1x,3900,0.4348958333333333,1.758948999337661
reshuffle,25,128,32,per_epoch,1,0.02,0.9,0.0005,5.676923076923076,0.28949297995485573,0.0,clean,9750,0.6395232371794872,1.158989954357728
reshuffle,25,128,32,per_epoch,1,0.02,0.9,0.0005,5.676923076923076,0.28949297995485573,0.28949297995485573,dp_sigma_1x,9750,0.5112179487179487,1.5700333983852313
