C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.005,0.9,0.0005,0.10006009615384616,2.3642932092532134,97
0.5615384615384615,0.005,0.9,0.0005,0.13251201923076922,2.2888487921311307,97
1.073076923076923,0.005,0.9,0.0005,0.17057291666666666,2.2658770710994034,97
1.5846153846153845,0.005,0.9,0.0005,0.1937099358974359,2.24294984799165,97
2.096153846153846,0.005,0.9,0.0005,0.21013621794871795,2.220230065095119,97
2.6076923076923073,0.005,0.9,0.0005,0.21814903846153846,2.1979705011233306,97
3.119230769230769,0.005,0.9,0.0005,0.22536057692307693,2.1754847978934264,97
3.6307692307692303,0.005,0.9,0.0005,0.23447516025641027,2.1532699908965673,97
4.142307692307692,0.005,0.9,0.0005,0.24609375,2.1312926476582503,97
4.653846153846153,0.005,0.9,0.0005,0.253505608974359,2.1113837980307064,97
5.165384615384615,0.005,0.9,0.0005,0.26231971153846156,2.0937302582539044,97
5.676923076923076,0.005,0.9,0.0005,0.269130608974359,2.0784807678980703,97
6.188461538461538,0.005,0.9,0.0005,0.2718349358974359,2.06556141605744,97
6.699999999999999,0.005,0.9,0.0005,0.27393830128205127,2.0526530417876367,97
7.211538461538461,0.005,0.9,0.0005,0.27974759615384615,2.038668993573922,97
7.723076923076922,0.005,0.9,0.0005,0.2826522435897436,2.024123495970017,97
8.234615384615385,0.005,0.9,0.0005,0.2842548076923077,2.0087704883936124,97
8.746153846153845,0.005,0.9,0.0005,0.2880608974358974,1.9950440950118578,97
9.257692307692308,0.005,0.9,0.0005,0.29467147435897434,1.9822182598022313,97
9.76923076923077,0.005,0.9,0.0005,0.30068108974358976,1.9710964201352534,97
10.28076923076923,0.005,0.9,0.0005,0.3021834935897436,1.963109165047988,97
10.792307692307691,0.005,0.9,0.0005,0.30298477564102566,1.9557137462573173,97
11.303846153846154,0.005,0.9,0.0005,0.30478766025641024,1.9443257642097962,97
11.815384615384616,0.005,0.9,0.0005,0.3134014423076923,1.9293201019366581,97
12.326923076923077,0.005,0.9,0.0005,0.3187099358974359,1.9150526015422282,97
12.838461538461537,0.005,0.9,0.0005,0.32251602564102566,1.9054087843650427,97
13.35,0.005,0.9,0.0005,0.3230168269230769,1.9010608345270157,97
13.861538461538462,0.005,0.9,0.0005,0.31981169871794873,1.9006932179133098,97
14.373076923076923,0.005,0.9,0.0005,0.3187099358974359,1.8984181907696602,97
14.884615384615383,0.005,0.9,0.0005,0.3176081730769231,1.8944466752119553,97
15.396153846153846,0.005,0.9,0.0005,0.3223157051282051,1.8850123183085368,97
15.907692307692308,0.005,0.9,0.0005,0.32632211538461536,1.8718207428852718,97
16.41923076923077,0.005,0.9,0.0005,0.32862580128205127,1.8604732247499318,97
16.93076923076923,0.005,0.9,0.0005,0.3301282051282051,1.8563882123965483,97
17.44230769230769,0.005,0.9,0.0005,0.33383413461538464,1.8518983251773393,97
17.953846153846154,0.005,0.9,0.0005,0.33653846153846156,1.8493518768212733,97
18.465384615384615,0.005,0.9,0.0005,0.33764022435897434,1.8458242817566946,97
18.976923076923075,0.005,0.9,0.0005,0.34154647435897434,1.8416822915657973,97
19.48846153846154,0.005,0.9,0.0005,0.34324919871794873,1.8384605932694216,97
20.0,0.005,0.9,0.0005,0.34435096153846156,1.8398123165735831,97
