C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.01,0.9,5e-05,0.24515682656826568,2.1536216598008684,2360
0.5615384615384615,0.01,0.9,5e-05,0.6438345633456335,1.197354721590455,2360
1.073076923076923,0.01,0.9,5e-05,0.7301276137761378,1.1018273685251214,2360
1.5846153846153845,0.01,0.9,5e-05,0.7866313038130381,0.8911673788343262,2360
2.096153846153846,0.01,0.9,5e-05,0.8084640221402214,0.8346348587620596,2360
2.6076923076923073,0.01,0.9,5e-05,0.821840405904059,0.7788702566795244,2360
3.119230769230769,0.01,0.9,5e-05,0.8423662361623616,0.6711625369015948,2360
3.6307692307692303,0.01,0.9,5e-05,0.8503228782287823,0.6379490362395513,2360
4.142307692307692,0.01,0.9,5e-05,0.8630458179581796,0.5601544235117027,2360
4.653846153846153,0.01,0.9,5e-05,0.8686961869618696,0.52984464295016,2360
5.165384615384615,0.01,0.9,5e-05,0.8703874538745388,0.5148900920779502,2360
5.676923076923076,0.01,0.9,5e-05,0.8721555965559655,0.5096004806633072,2360
6.188461538461538,0.01,0.9,5e-05,0.8718865313653137,0.5116082372700597,2360
6.699999999999999,0.01,0.9,5e-05,0.8734624846248462,0.49474568929876056,2360
7.211538461538461,0.01,0.9,5e-05,0.8727321648216482,0.494757662088522,2360
7.723076923076922,0.01,0.9,5e-05,0.8722709102091021,0.48696125017394293,2360
8.234615384615385,0.01,0.9,5e-05,0.8703874538745388,0.4932002689217436,2360
8.746153846153845,0.01,0.9,5e-05,0.870810270602706,0.4860344176601073,2360
9.257692307692308,0.01,0.9,5e-05,0.8721555965559655,0.47718215843738226,2360
9.76923076923077,0.01,0.9,5e-05,0.8711562115621156,0.47984367768482966,2360
10.28076923076923,0.01,0.9,5e-05,0.8703490159901599,0.4792689267651328,2360
10.792307692307691,0.01,0.9,5e-05,0.8707718327183271,0.4720078829084815,2360
11.303846153846154,0.01,0.9,5e-05,0.8711177736777368,0.4675511694518989,2360
11.815384615384616,0.01,0.9,5e-05,0.86835024600246,0.476629959637022,2360
12.326923076923077,0.01,0.9,5e-05,0.8669664821648216,0.48550852807868744,2360
12.838461538461537,0.01,0.9,5e-05,0.8701183886838868,0.4732052805623885,2360
13.35,0.01,0.9,5e-05,0.8700415129151291,0.47096531091287713,2360
13.861538461538462,0.01,0.9,5e-05,0.8688115006150061,0.4694274880111144,2360
14.373076923076923,0.01,0.9,5e-05,0.871309963099631,0.45019693099887903,2360
14.884615384615383,0.01,0.9,5e-05,0.8646217712177122,0.4805685789181151,2360
15.396153846153846,0.01,0.9,5e-05,0.8705412054120542,0.4603720469558371,2360
15.907692307692308,0.01,0.9,5e-05,0.8658133456334564,0.4755356793474007,2360
16.41923076923077,0.01,0.9,5e-05,0.8618158056580566,0.4963730090145402,2360
16.93076923076923,0.01,0.9,5e-05,0.8600476629766297,0.49686270130186505,2360
17.44230769230769,0.01,0.9,5e-05,0.8617389298892989,0.48264964509567504,2360
17.953846153846154,0.01,0.9,5e-05,0.8610086100861009,0.48250512149171193,2360
18.465384615384615,0.01,0.9,5e-05,0.8615083025830258,0.4890512389670439,2360
18.976923076923075,0.01,0.9,5e-05,0.8616236162361623,0.4783932233703532,2360
19.48846153846154,0.01,0.9,5e-05,0.8545126076260763,0.5033277727544381,2360
20.0,0.01,0.9,5e-05,0.8532441574415744,0.5058584491118587,2360
