C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.02,0.9,1e-05,0.24736286919831224,1.6803950886183148,117
0.5615384615384615,0.02,0.9,1e-05,0.39095464135021096,1.3476046182938266,117
1.073076923076923,0.02,0.9,1e-05,0.4654535864978903,1.2517232578012008,117
1.5846153846153845,0.02,0.9,1e-05,0.5059335443037974,1.2333506826107008,117
2.096153846153846,0.02,0.9,1e-05,0.5369198312236287,1.2545301212540156,117
2.6076923076923073,0.02,0.9,1e-05,0.5642141350210971,1.2626875596207405,117
3.119230769230769,0.02,0.9,1e-05,0.5861023206751055,1.2577018254919896,117
3.6307692307692303,0.02,0.9,1e-05,0.604957805907173,1.2425323588938653,117
4.142307692307692,0.02,0.9,1e-05,0.6189345991561181,1.228626370681489,117
4.653846153846153,0.02,0.9,1e-05,0.6317246835443038,1.2197382196092403,117
5.165384615384615,0.02,0.9,1e-05,0.6391086497890295,1.2009279993264483,117
5.676923076923076,0.02,0.9,1e-05,0.6484704641350211,1.1717493444806917,117
6.188461538461538,0.02,0.9,1e-05,0.65625,1.1433980033618991,117
6.699999999999999,0.02,0.9,1e-05,0.665743670886076,1.1220994079917794,117
7.211538461538461,0.02,0.9,1e-05,0.6714135021097046,1.1008632865887653,117
7.723076923076922,0.02,0.9,1e-05,0.6781381856540084,1.0768706513105062,117
8.234615384615385,0.02,0.9,1e-05,0.685126582278481,1.0493353885688863,117
8.746153846153845,0.02,0.9,1e-05,0.6911919831223629,1.0242877864133457,117
9.257692307692308,0.02,0.9,1e-05,0.6952795358649789,1.003120699700927,117
9.76923076923077,0.02,0.9,1e-05,0.6993670886075949,0.9880856264241135,117
10.28076923076923,0.02,0.9,1e-05,0.7029272151898734,0.9734859088050665,117
10.792307692307691,0.02,0.9,1e-05,0.7071466244725738,0.9588672650137028,117
11.303846153846154,0.02,0.9,1e-05,0.7118934599156118,0.9440868532104332,117
11.815384615384616,0.02,0.9,1e-05,0.7158491561181435,0.9262946949100695,117
12.326923076923077,0.02,0.9,1e-05,0.7186181434599156,0.9105900065179615,117
12.838461538461537,0.02,0.9,1e-05,0.7225738396624473,0.8930640293576043,117
13.35,0.02,0.9,1e-05,0.7238924050632911,0.878238944187446,117
13.861538461538462,0.02,0.9,1e-05,0.7278481012658228,0.8683325379835403,117
14.373076923076923,0.02,0.9,1e-05,0.7298259493670886,0.8602142609372924,117
14.884615384615383,0.02,0.9,1e-05,0.7331223628691983,0.8507662750623397,117
15.396153846153846,0.02,0.9,1e-05,0.7360232067510548,0.8400913756733706,117
15.907692307692308,0.02,0.9,1e-05,0.7368143459915611,0.830359835539186,117
16.41923076923077,0.02,0.9,1e-05,0.7385284810126582,0.8229229691662366,117
16.93076923076923,0.02,0.9,1e-05,0.7389240506329114,0.82097354053445,117
17.44230769230769,0.02,0.9,1e-05,0.7409018987341772,0.8195669250837861,117
17.953846153846154,0.02,0.9,1e-05,0.7414293248945147,0.8146469941370598,117
18.465384615384615,0.02,0.9,1e-05,0.7422204641350211,0.8056178296039879,117
18.976923076923075,0.02,0.9,1e-05,0.7449894514767933,0.8024164361541282,117
19.48846153846154,0.02,0.9,1e-05,0.7463080168776371,0.7955547896870078,117
20.0,0.02,0.9,1e-05,0.7490770042194093,0.7862381008984167,117
