sampler,epochs,bs,mini_bs,hparam_mode,hparam_ref_epoch,lr,momentum,wd,C_dagger,sigma_th,sigma_used,mode,steps,test_acc,test_loss
poisson,1,128,32,per_epoch,1,0.02,0.9,0.0001,3.119230769230769,0.28949297995485573,0.0,clean,390,0.437900641025641,1.525805883682691
poisson,1,128,32,per_epoch,1,0.02,0.9,0.0001,3.119230769230769,0.28949297995485573,0.28949297995485573,dp_sigma_1x,390,0.38070913461538464,1.803404450034484
poisson,10,128,32,per_epoch,1,0.05,0.9,1e-05,3.119230769230769,0.28949297995485573,0.0,clean,3900,0.5830328525641025,1.2030584901953354
poisson,10,128,32,per_epoch,1,0.05,0.9,1e-05,3.119230769230769,0.28949297995485573,0.28949297995485573,dp_sigma_1x,3900,0.40805288461538464,1.8703800718753765
poisson,25,128,32,per_epoch,1,0.02,0.9,0.0005,3.119230769230769,0.28949297995485573,0.0,clean,9750,0.6611578525641025,1.069888985500886
poisson,25,128,32,per_epoch,1,0.02,0.9,0.0005,3.119230769230769,0.28949297995485573,0.28949297995485573,dp_sigma_1x,9750,0.4846754807692308,1.6280578934611418
