C,lr,momentum,wd,test_acc,test_loss,steps
0.05,0.02,0.9,0.0001,0.2481971153846154,2.0544981207603064,390
0.5615384615384615,0.02,0.9,0.0001,0.34985977564102566,1.8428145207655735,390
1.073076923076923,0.02,0.9,0.0001,0.374599358974359,1.8348788095590396,390
1.5846153846153845,0.02,0.9,0.0001,0.3769030448717949,1.8496139282599473,390
2.096153846153846,0.02,0.9,0.0001,0.38110977564102566,1.8391530964619074,390
2.6076923076923073,0.02,0.9,0.0001,0.3848157051282051,1.8166649964375374,390
3.119230769230769,0.02,0.9,0.0001,0.3876201923076923,1.7889410922160516,390
3.6307692307692303,0.02,0.9,0.0001,0.38731971153846156,1.7808928046471033,390
4.142307692307692,0.02,0.9,0.0001,0.38341346153846156,1.7823425772098394,390
4.653846153846153,0.02,0.9,0.0001,0.38131009615384615,1.7912113315019853,390
5.165384615384615,0.02,0.9,0.0001,0.3776041666666667,1.7999583704349322,390
5.676923076923076,0.02,0.9,0.0001,0.3737980769230769,1.8118422818489563,390
6.188461538461538,0.02,0.9,0.0001,0.37319711538461536,1.8085469523301492,390
6.699999999999999,0.02,0.9,0.0001,0.3757011217948718,1.786282017062872,390
7.211538461538461,0.02,0.9,0.0001,0.37680288461538464,1.7793939190033154,390
7.723076923076922,0.02,0.9,0.0001,0.37720352564102566,1.7721928373361244,390
8.234615384615385,0.02,0.9,0.0001,0.3735977564102564,1.781695592097747,390
8.746153846153845,0.02,0.9,0.0001,0.3691907051282051,1.7999058186243742,390
9.257692307692308,0.02,0.9,0.0001,0.36929086538461536,1.811428000529607,390
9.76923076923077,0.02,0.9,0.0001,0.3566706730769231,1.8135766776708455,390
10.28076923076923,0.02,0.9,0.0001,0.35596955128205127,1.801141490920996,390
10.792307692307691,0.02,0.9,0.0001,0.35486778846153844,1.8515334255420244,390
11.303846153846154,0.02,0.9,0.0001,0.35927483974358976,1.8128845198796346,390
11.815384615384616,0.02,0.9,0.0001,0.3529647435897436,1.831340920466643,390
12.326923076923077,0.02,0.9,0.0001,0.3566706730769231,1.8306425958871841,390
12.838461538461537,0.02,0.9,0.0001,0.34294871794871795,1.8534501317219856,390
13.35,0.02,0.9,0.0001,0.3356370192307692,1.8862962879431553,390
13.861538461538462,0.02,0.9,0.0001,0.327724358974359,1.8736178126090612,390
14.373076923076923,0.02,0.9,0.0001,0.3294270833333333,1.921588422396244,390
14.884615384615383,0.02,0.9,0.0001,0.32441907051282054,1.9267249806569173,390
15.396153846153846,0.02,0.9,0.0001,0.31720753205128205,1.941830581961534,390
15.907692307692308,0.02,0.9,0.0001,0.31700721153846156,1.9588564519698803,390
16.41923076923077,0.02,0.9,0.0001,0.32011217948717946,1.9191228518119225,390
16.93076923076923,0.02,0.9,0.0001,0.305088141025641,1.9404990004423337,390
17.44230769230769,0.02,0.9,0.0001,0.3078926282051282,1.9352146188418071,390
17.953846153846154,0.02,0.9,0.0001,0.3128004807692308,1.9365205936706984,390
18.465384615384615,0.02,0.9,0.0001,0.28695913461538464,1.993792509421324,390
18.976923076923075,0.02,0.9,0.0001,0.3060897435897436,1.9516159945573561,390
19.48846153846154,0.02,0.9,0.0001,0.30258413461538464,1.956592742067117,390
20.0,0.02,0.9,0.0001,0.2903645833333333,1.9485538647725031,390
